Player,team,opponent,proj_mins,conf,last_5_games,last_5_games_fouls,pos,stat,bet_side,stat_projection,line,odds,book,win_pct,expected_value,xAiScore,manualRtg,manualNotes,full_odds_meta_data,team_averages,minutes_injury_summary,minutes_confidence_justification,xAiContext,matched_sim_means,sim_source,game_time_cst,kenpom_player_url
Jake Davis,Illinois,Connecticut,14.0,0.9,"[28, 17, 14, 13, 14]","[1.9, 1.1, 0.9, 0.9, 0.9]",GF,points,under,3.1355,3.5,-135,fanduel,0.61,1.0624,82,,,caesars 3.5 O +108; U -143 | fanatics 3.5 O +110; U -145 | fanduel 3.5 O +104; U -135,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,"Season-long starter (17 straight, ~20 min avg), top KenPom lineup (20%), coach Underwood praises as leader/shooter with expanded role vs early-season (9 min vs UConn); recent tourney 13-17 aligns closer to 17 post-adjust","Minutes proj 14 aligns w/ recent tourney avg ~14 (13-17 last 4), down from BTT 28. PTS avg 3.0 last 5 (1,5,3,0,6), under 3.5 in 3/5; 4/10 3PT. Starter role stable, but low usage in tight tourney games. Slower proj (74 PTS) vs UConn D favors under. Boswell back, no role expansion. Edge holds despite min variance.",3.14,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54592
Jaden Bradley,Arizona,Utah St.,37.0,0.88,"[35, 31, 31, 34, 23]","[2.2, 1.9, 1.9, 2.1, 1.4]",G,points,over,14.6387,13.5,-108,fanduel,0.55,1.0547,68,,LINE_CHANGED_12.5_TO_13.5:,caesars 13.5 O -118; U -113 | fanatics 13.5 O -125; U -105 | fanduel 13.5 O -108; U -120 | prophetx 13.5 O -121; U -107 | sleeper 13.5 O -128; U -128,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,"High recent minutes as core starter in most lineups, past wrist scare resolved","Minutes proj 37 optimistic vs last5 avg 33.8min (39,33,39,23,35) w/ variance & 23min/7pt low. Pts last5:14,14,18,7,13 avg13.2ppg. Recent high-min games ~14pts support 14.6proj but foul trouble risk (3fouls x2 recent), wrist history, vs #1 Mich def in low-team-PTS78 game erodes edge. Role stable but production fragile.",14.64,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=52396
Silas Demary,Connecticut,Illinois,23.0,0.85,"[31, 0, 22, 23, 23]","[2.7, 0, 1.9, 2, 2]",G,points_rebounds,over,12.9083,11.5,-122,fanduel,0.58,1.0468,N/A,,,fanduel 11.5 O -122; U -104,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87","Grade 2 high ankle sprain with calf/Achilles issues, consistently played 22-23 min in last 3 tournament games despite limited practice","High recent consistency (22,23,23 min) reduces prior std dev concerns amid ongoing injury management",N/A,"9.15,3.76","interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54416
Keaton Wagler,Illinois,Connecticut,37.0,0.95,"[43, 32, 32, 38, 37]","[2.5, 1.8, 1.8, 2.2, 2.1]",G,threes,under,2.2387,2.5,-145,fanatics,0.62,1.0445,N/A,,,caesars 2.5 O +108; U -150 | fanatics 2.5 O +110; U -145 | prophetx 2.5 O -20408; U -20408 | sleeper 2.5 O +103; U -172,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,2.24,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57911
Morez Johnson,Michigan,Arizona,24.0,1.0,"[24, 26, 27, 24, 23]","[2.2, 2.3, 2.4, 2.2, 2.1]",C,points_rebounds_assists,under,19.5987,20.5,-127,sleeper,0.58,1.0368,N/A,,,sleeper 20.5 O -130; U -127,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,"11.18,7.43,0.98","interpolated_sim,interpolated_sim,poisson_fallback",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=56077
Elliot Cadeau,Michigan,Arizona,35.0,0.85,"[38, 26, 37, 34, 34]","[2.9, 2, 2.9, 2.6, 2.6]",G,threes,over,2.3388,1.5,-170,caesars,0.65,1.0328,N/A,,,caesars 1.5 O -170; U +124 | fanatics 1.5 O -175; U +125 | sleeper 1.5 O -189; U +112,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03","Possible allergic reaction pre-Final Four travel; evaluated and cleared, plans to play",High std dev (4.21); recent health issue but confirmed available for game,N/A,2.34,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55027
Tomislav Ivisic,Illinois,Connecticut,27.0,0.95,"[24, 21, 23, 29, 27]","[1.9, 1.6, 1.8, 2.2, 2.1]",C,rebounds,over,5.7813,4.5,-136,fanduel,0.59,1.03,N/A,,,caesars 4.5 O -145; U +109 | fanatics 4.5 O -145; U +110 | fanduel 4.5 O -136; U +102 | prophetx 4.5 O -153; U +129 | sleeper 4.5 O -156; U -106,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,5.78,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=55994
Roddy Gayle,Michigan,Arizona,22.0,0.85,"[13, 23, 20, 26, 22]","[1, 1.8, 1.6, 2, 1.7]",F,points_rebounds_assists,over,12.2151,10.5,-143,sleeper,0.6,1.027,N/A,,,sleeper 10.5 O -143; U -115,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,High std dev (4.35); stepped up post-Cason injury but variable usage,N/A,"7.33,3.66,1.22","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=53359
Tobe Awaka,Arizona,Utah St.,17.0,0.9,"[20, 20, 27, 14, 18]","[2.6, 2.6, 3.5, 1.8, 2.3]",FC,rebounds,over,6.9483,6.5,105,fanatics,0.5,1.0215,N/A,,LINE_CHANGED_8.5_TO_6.5:,fanatics 6.5 O +105; U -140 | sleeper 6.5 O -123; U -133,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,Variable recent minutes but frequent in lineups spelling frontcourt,N/A,6.95,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=53032
Keaton Wagler,Illinois,Connecticut,37.0,0.95,"[43, 32, 32, 38, 37]","[2.5, 1.8, 1.8, 2.2, 2.1]",G,points_rebounds,over,22.9991,21.5,-122,fanduel,0.56,1.021,N/A,,,fanduel 21.5 O -122; U -104,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,"17.66,5.34","interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57911
Elliot Cadeau,Michigan,Arizona,35.0,0.85,"[38, 26, 37, 34, 34]","[2.9, 2, 2.9, 2.6, 2.6]",G,assists,under,6.3983,6.5,-115,fanatics,0.55,1.0208,N/A,,,caesars 6.5 O -111; U -121 | fanatics 6.5 O -115; U -115 | sleeper 6.5 O +101; U -169,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03","Possible allergic reaction pre-Final Four travel; evaluated and cleared, plans to play",High std dev (4.21); recent health issue but confirmed available for game,N/A,6.40,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55027
Nimari Burnett,Michigan,Arizona,23.0,0.9,"[28, 26, 24, 17, 27]","[2.1, 2, 1.8, 1.3, 2]",GF,points,over,8.285,7.5,-108,fanduel,0.53,1.0202,N/A,,,caesars 8.5 O +101; U -136 | fanatics 7.5 O -140; U +105 | fanduel 7.5 O -108; U -120 | prophetx 7.5 O -130; U -120 | sleeper 7.5 O -128; U -128,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,8.29,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=50096
Yaxel Lendeborg,Michigan,Arizona,34.0,0.95,"[34, 27, 32, 35, 35]","[1.9, 1.5, 1.8, 1.9, 1.9]",C,points_rebounds,over,24.6487,23.5,-111,fanduel,0.54,1.0177,N/A,,,fanduel 23.5 O -111; U -115,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,"16.40,8.25","interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55504
Ivan Kharchenkov,Arizona,Utah St.,37.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,points_rebounds,over,17.0319,15.5,-128,fanduel,0.57,1.0144,N/A,,,fanduel 15.5 O -128; U +100 | prophetx 15.5 O NA; U -20408,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,High and stable recent minutes across nearly all top lineups,N/A,"11.86,5.17","interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59287
David Mirkovic,Illinois,Connecticut,37.0,0.9,"[37, 28, 23, 34, 38]","[2.5, 1.9, 1.6, 2.3, 2.6]",C,rebounds,over,9.849,8.5,-130,fanatics,0.57,1.0137,N/A,,,caesars 8.5 O -137; U +103 | fanatics 8.5 O -130; U +100 | fanduel 8.5 O -136; U +102 | prophetx 8.5 O -145; U -108 | sleeper 8.5 O -154; U -108,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,"Variance in recent games (23-38 min), but consistently heavy rotation player",N/A,9.85,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57910
Morez Johnson,Michigan,Arizona,24.0,1.0,"[24, 26, 27, 24, 23]","[2.2, 2.3, 2.4, 2.2, 2.1]",C,points_rebounds,under,18.6162,18.5,-106,fanduel,0.52,1.012,N/A,,,fanduel 18.5 O -120; U -106,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,"11.18,7.43","interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=56077
Yaxel Lendeborg,Michigan,Arizona,34.0,0.95,"[34, 27, 32, 35, 35]","[1.9, 1.5, 1.8, 1.9, 1.9]",C,points,under,16.3951,16.5,-113,caesars,0.53,1.0084,N/A,,,caesars 16.5 O -118; U -113 | fanatics 16.5 O -115; U -115 | fanduel 16.5 O -114; U -114 | prophetx 16.5 O -126; U -124 | sleeper 16.5 O -133; U -123,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,16.40,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55504
Keaton Wagler,Illinois,Connecticut,37.0,0.95,"[43, 32, 32, 38, 37]","[2.5, 1.8, 1.8, 2.2, 2.1]",G,rebounds,over,5.3367,4.5,-136,fanduel,0.58,0.9999,N/A,,,caesars 4.5 O -148; U +111 | fanatics 4.5 O -150; U +115 | fanduel 4.5 O -136; U +102 | prophetx 4.5 O -159; U +102 | sleeper 4.5 O -159; U -104,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,5.34,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57911
Kylan Boswell,Illinois,Connecticut,29.0,0.9,"[17, 27, 34, 30, 27]","[1.1, 1.8, 2.3, 2, 1.8]",G,assists,under,2.4959,2.5,-128,sleeper,0.56,0.9934,N/A,,,sleeper 2.5 O -128; U -128,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,Recovered from February broken hand; full minutes recently,N/A,2.50,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=53510
Andrej Stojakovic,Illinois,Connecticut,27.0,0.9,"[31, 20, 26, 29, 26]","[1.6, 1, 1.4, 1.5, 1.4]",F,rebounds,under,4.3987,4.5,-137,caesars,0.57,0.9929,N/A,,,caesars 4.5 O +104; U -137 | fanatics 4.5 O +105; U -140 | fanduel 4.5 O +108; U -144 | prophetx 4.5 O -100; U -157 | sleeper 4.5 O -104; U -159,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,4.40,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54816
Tarris Reed,Connecticut,UCLA,33.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,points,under,15.7877,15.5,-107,prophetx,0.51,0.9872,N/A,,,caesars 15.5 O -113; U -118 | fanduel 15.5 O -106; U -122 | prophetx 15.5 O -118; U -107 | sleeper 15.5 O -123; U -133,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,Consistent high recent minutes,N/A,15.79,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=53353
Yaxel Lendeborg,Michigan,Arizona,34.0,0.95,"[34, 27, 32, 35, 35]","[1.9, 1.5, 1.8, 1.9, 1.9]",C,assists,under,3.1229,3.5,-173,caesars,0.62,0.9819,N/A,,,caesars 3.5 O +128; U -173 | fanatics 2.5 O -175; U +125 | prophetx 3.5 O -20408; U -20408 | sleeper 2.5 O -185; U +110,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,3.12,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=55504
Zvonimir Ivisic,Illinois,Connecticut,12.0,0.85,"[21, 21, 17, 12, 12]","[1.5, 1.5, 1.2, 0.9, 0.9]",C,points,over,3.4921,2.5,-133,sleeper,0.56,0.9792,N/A,,,sleeper 2.5 O -133; U -122,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,Decline to 12 min in last two games after 17-23 earlier,N/A,3.49,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=55760
Solo Ball,Connecticut,UCLA,28.0,0.92,"[24, 25, 17, 29, 25]","[1.5, 1.6, 1.1, 1.8, 1.6]",GF,points_rebounds_assists,over,14.7053,13.5,-132,sleeper,0.56,0.9781,N/A,,LINE_CHANGED_16.5_TO_13.5:,sleeper 13.5 O -132; U -125,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87","Nagging wrist injury, managed with strong recent tournament play","High recent minutes (30, 32) in Sweet 16/Elite 8; reports confirm wrist improving and key role as starter (25-30+ MPG)",N/A,"10.15,3.26,1.29","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54875
Koa Peat,Arizona,Utah St.,34.0,0.92,"[35, 29, 26, 27, 28]","[2.8, 2.3, 2.1, 2.2, 2.2]",FC,rebounds,over,6.3306,5.5,-125,caesars,0.54,0.9765,N/A,,,caesars 5.5 O -125; U -106 | fanduel 5.5 O -132; U +100 | prophetx 5.5 O -143; U -109 | sleeper 5.5 O -145; U -114,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,6.33,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59288
Kylan Boswell,Illinois,Connecticut,29.0,0.9,"[17, 27, 34, 30, 27]","[1.1, 1.8, 2.3, 2, 1.8]",G,rebounds,under,3.6489,3.5,-120,fanatics,0.53,0.9761,N/A,,,fanatics 3.5 O -110; U -120 | sleeper 3.5 O -128; U -128,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,Recovered from February broken hand; full minutes recently,N/A,3.65,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=53510
Alex Karaban,Connecticut,UCLA,37.0,0.95,"[40, 30, 35, 37, 38]","[2.4, 1.8, 2.1, 2.2, 2.3]",F,points_rebounds_assists,under,20.1571,20.5,-128,sleeper,0.55,0.9739,N/A,,LINE_CHANGED_21.5_TO_20.5:,sleeper 20.5 O -128; U -128,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,"12.23,5.87,2.06","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=52265
Keaton Wagler,Illinois,Connecticut,37.0,0.95,"[43, 32, 32, 38, 37]","[2.5, 1.8, 1.8, 2.2, 2.1]",G,points,over,17.6624,17.5,100,fanduel,0.48,0.9697,N/A,,,caesars 17.5 O -109; U -122 | fanatics 17.5 O -110; U -120 | fanduel 17.5 O +100; U -130 | prophetx 17.5 O -113; U -139 | sleeper 17.5 O -115; U -143,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,N/A,N/A,17.66,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57911
Jaden Bradley,Arizona,Utah St.,37.0,0.88,"[35, 31, 31, 34, 23]","[2.2, 1.9, 1.9, 2.1, 1.4]",G,points_rebounds_assists,over,22.792,21.5,-133,sleeper,0.55,0.9684,N/A,,LINE_CHANGED_22.5_TO_21.5:,sleeper 21.5 O -133; U -123,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,"High recent minutes as core starter in most lineups, past wrist scare resolved",N/A,"14.64,3.76,4.40","interpolated_sim,interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=52396
David Mirkovic,Illinois,Connecticut,37.0,0.9,"[37, 28, 23, 34, 38]","[2.5, 1.9, 1.6, 2.3, 2.6]",C,threes,over,1.6625,1.5,100,fanatics,0.48,0.9654,N/A,,,caesars 1.5 O -103; U -130 | fanatics 1.5 O +100; U -130 | sleeper 1.5 O -119; U -137,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,"Variance in recent games (23-38 min), but consistently heavy rotation player",N/A,1.66,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=57910
Trey McKenney,Michigan,Arizona,23.0,1.0,"[23, 25, 23, 28, 19]","[1.4, 1.6, 1.4, 1.8, 1.2]",GF,points_rebounds_assists,under,12.0513,12.5,-143,sleeper,0.57,0.9635,N/A,,,sleeper 12.5 O -115; U -143,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,"8.42,2.83,0.80","interpolated_sim,interpolated_sim,poisson_fallback",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=58414
Jaden Bradley,Arizona,Utah St.,37.0,0.88,"[35, 31, 31, 34, 23]","[2.2, 1.9, 1.9, 2.1, 1.4]",G,assists,under,4.3959,4.5,-137,caesars,0.56,0.9629,N/A,,LINE_CHANGED_5.5_TO_4.5:,caesars 4.5 O +103; U -137 | fanatics 4.5 O +105; U -140 | prophetx 4.5 O -20408; U -20408 | sleeper 4.5 O -108; U -152,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,"High recent minutes as core starter in most lineups, past wrist scare resolved",N/A,4.40,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=52396
Ivan Kharchenkov,Arizona,Utah St.,37.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,rebounds,over,5.1713,4.5,-125,fanduel,0.53,0.9626,N/A,,LINE_CHANGED_5.5_TO_4.5:,caesars 4.5 O -136; U +102 | fanatics 4.5 O -140; U +105 | fanduel 4.5 O -125; U -106 | prophetx 4.5 O -141; U -110 | sleeper 4.5 O -141; U -116,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,High and stable recent minutes across nearly all top lineups,N/A,5.17,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59287
Koa Peat,Arizona,Utah St.,34.0,0.92,"[35, 29, 26, 27, 28]","[2.8, 2.3, 2.1, 2.2, 2.2]",FC,points,under,15.0697,14.5,-104,fanduel,0.49,0.9623,N/A,,LINE_CHANGED_13.5_TO_14.5:,caesars 14.5 O -122; U -110 | fanduel 14.5 O -125; U -104 | prophetx 14.5 O -137; U -113 | sleeper 14.5 O -143; U -116,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,15.07,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59288
Alex Karaban,Connecticut,UCLA,37.0,0.95,"[40, 30, 35, 37, 38]","[2.4, 1.8, 2.1, 2.2, 2.3]",F,points_rebounds,over,18.098,17.5,-113,fanduel,0.51,0.9618,N/A,,,fanduel 17.5 O -113; U -113 | prophetx 17.5 O -20408; U -20408,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,"12.23,5.87","interpolated_sim,interpolated_sim",2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=52265
Ivan Kharchenkov,Arizona,Utah St.,37.0,0.95,"[24, 29, 32, 36, 26]","[1.4, 1.7, 1.8, 2.1, 1.5]",F,points,over,11.8606,11.5,-104,fanduel,0.49,0.9611,N/A,,,caesars 11.5 O -108; U -124 | fanatics 11.5 O -105; U -125 | fanduel 11.5 O -104; U -125 | prophetx 11.5 O -114; U -137 | sleeper 11.5 O -120; U -135,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,High and stable recent minutes across nearly all top lineups,N/A,11.86,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59287
Koa Peat,Arizona,Utah St.,34.0,0.92,"[35, 29, 26, 27, 28]","[2.8, 2.3, 2.1, 2.2, 2.2]",FC,points_rebounds,over,21.4003,20.5,-122,fanduel,0.53,0.9606,N/A,,LINE_CHANGED_19.5_TO_20.5:,fanduel 20.5 O -122; U -104,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,"15.07,6.33","interpolated_sim,interpolated_sim",2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59288
Jayden Ross,Connecticut,Illinois,22.0,0.95,"[23, 21, 22, 19, 21]","[2.2, 2, 2.1, 1.9, 2]",F,rebounds,over,3.2007,2.5,-133,sleeper,0.55,0.9603,N/A,,,sleeper 2.5 O -133; U -123,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,3.20,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54878
Jaden Bradley,Arizona,Utah St.,37.0,0.88,"[35, 31, 31, 34, 23]","[2.2, 1.9, 1.9, 2.1, 1.4]",G,rebounds,under,3.7575,3.5,-115,fanatics,0.51,0.959,N/A,,,fanatics 3.5 O -115; U -115 | sleeper 3.5 O -128; U -128,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,"High recent minutes as core starter in most lineups, past wrist scare resolved",N/A,3.76,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=52396
Kylan Boswell,Illinois,Connecticut,29.0,0.9,"[17, 27, 34, 30, 27]","[1.1, 1.8, 2.3, 2, 1.8]",G,threes,under,0.9998,0.5,160,fanatics,0.37,0.9567,N/A,,,caesars 0.5 O -230; U -260 | fanatics 0.5 O -275; U +160,"Team REB: 41.07, Team AST: 14.67, Team 3PM: 11.17, Team STL: 3.80, Team BLK: 4.77, Team TO: 9.03",N/A,Recovered from February broken hand; full minutes recently,N/A,1.00,poisson_fallback,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=53510
Morez Johnson,Michigan,Arizona,24.0,1.0,"[24, 26, 27, 24, 23]","[2.2, 2.3, 2.4, 2.2, 2.1]",C,rebounds,over,7.4342,7.5,118,fanduel,0.44,0.9549,N/A,,,caesars 7.5 O +109; U -145 | fanduel 7.5 O +118; U -158 | prophetx 7.5 O +103; U -161 | sleeper 6.5 O -159; U -104,"Team REB: 40.66, Team AST: 19.21, Team 3PM: 9.38, Team STL: 5.97, Team BLK: 5.90, Team TO: 12.03",N/A,N/A,N/A,7.43,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=56077
Brayden Burries,Arizona,Utah St.,32.0,0.95,"[33, 33, 19, 33, 28]","[2.3, 2.3, 1.3, 2.3, 2]",F,threes,under,2.2815,2.5,-175,fanatics,0.6,0.9497,N/A,,,caesars 2.5 O +131; U -176 | fanatics 2.5 O +125; U -175 | prophetx 2.5 O -20408; U -20408 | sleeper 2.5 O +119; U -204,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,N/A,N/A,2.28,interpolated_sim,2026-04-04 07:49 PM CDT,https://kenpom.com/player.php?p=59285
Solo Ball,Connecticut,UCLA,28.0,0.92,"[24, 25, 17, 29, 25]","[1.5, 1.6, 1.1, 1.8, 1.6]",GF,points,under,10.1544,10.5,-145,sleeper,0.56,0.9496,N/A,,LINE_CHANGED_11.5_TO_10.5:,caesars 9.5 O -124; U -107 | fanduel 9.5 O -125; U -104 | prophetx 9.5 O -135; U -116 | sleeper 10.5 O -114; U -145,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87","Nagging wrist injury, managed with strong recent tournament play","High recent minutes (30, 32) in Sweet 16/Elite 8; reports confirm wrist improving and key role as starter (25-30+ MPG)",N/A,10.15,interpolated_sim,2026-04-04 05:09 PM CDT,https://kenpom.com/player.php?p=54875
