Player,team,opponent,proj_mins,conf,last_5_games,last_5_games_fouls,pos,stat,bet_side,stat_projection,line,odds,book,win_pct,expected_value,xAiScore,manualRtg,manualNotes,full_odds_meta_data,team_averages,minutes_injury_summary,minutes_confidence_justification,xAiContext,matched_sim_means,sim_source,game_time_cst,kenpom_player_url
Christian Anderson,Texas Tech,Alabama,37.0,0.95,"[32, 40, 40, 31, 39]","[1.6, 2, 2, 1.6, 2]",G,rebounds,under,4.4837,4.5,110,fanatics,0.55,1.151,82,,,fanatics 4.5 O -145; U +110,"Team REB: 37.30, Team AST: 16.07, Team 3PM: 11.47, Team STL: 5.93, Team BLK: 3.87, Team TO: 10.90","Groin strain from Big 12 tournament resolved; cleared, full strength, scored 18pts/5ast/4stl in first round vs Akron",Post-injury game confirms full workload capacity despite prior std dev; no limitations reported,"Minutes stable at ~37 proj vs last5 avg 36.6; injury cleared but groin strain may limit explosiveness/rebounding post-1REB exit vs ISU. Recent REB volatile: last5 avg4.0 skewed by 11REB outlier (2/25); last4 avg2.25. Season~3.6 aligns w/3.78 proj under4.5. Akron strong def reb (opp19.2/g low), TT proj team REB down. Solid edge but fragile due to variance/injury.",4.48,interpolated_sim,2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=56143
Malachi Moreno,Kentucky,Iowa St.,22.0,0.85,"[28, 12, 32, 21, 20]","[2.7, 1.1, 3, 2, 1.9]",C,turnovers,under,1.3252,1.5,-118,splash_sports,0.62,1.15,42,,,splash_sports 1.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",Minor right leg soreness from SEC Tournament resolved; fully available per coach Pope.,"High recent minutes average (~22) and key role in top lineups support slight upward adjustment, tempered by high std dev, poor SCU performance, and variability.","Adversarial review disproves under 1.5 TO: last 5 games avg 2.0 TO (3 SCU@20min,2@21,1@32,0@12,4@27), 3/5 over line. Unstable mins (12-32 range, high std dev) but TOs persist in high-min games. Recent SCU sloppy passes/TOs highlighted; Iowa St aggressive D threatens more (protect ball key per Moreno). Season 1.3 avg stale vs tourney surge. Fragile production, news erodes edge trust.",1.33,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=58397
Braylon Mullins,Connecticut,UCLA,32.0,0.95,"[33, 34, 32, 27, 37]","[3.3, 3.4, 3.2, 2.7, 3.7]",GF,points_rebounds_assists,under,17.0369,18.5,-118,splash_sports,0.62,1.1477,N/A,,,sleeper 18.5 O -114; U -145 | splash_sports 18.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,"11.26,4.14,1.64","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=58096
Eric Dailey,UCLA,Connecticut,30.0,0.95,"[22, 24, 34, 34, 32]","[1.7, 1.9, 2.6, 2.6, 2.5]",FC,threes,under,0.7998,0.5,155,fanatics,0.45,1.146,N/A,,,caesars 1.5 O +191; U -265 | fanatics 0.5 O -250; U +155,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Very stable ~30 min average, 32 in UCF; core starter in all lineups",N/A,0.80,poisson_fallback,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=54675
Zuby Ejiofor,St. John's,Kansas,30.0,0.95,"[23, 24, 33, 33, 27]","[1.9, 2, 2.7, 2.7, 2.2]",C,rebounds,under,7.7768,8.5,-118,splash_sports,0.62,1.1413,N/A,,,caesars 7.5 O -152; U +114 | fanatics 8.5 O +105; U -140 | fanduel 7.5 O -138; U +104 | prophetx 7.5 O -192; U -130 | sleeper 8.5 O -109; U -152 | splash_sports 8.5 O -118; U -118,,N/A,N/A,N/A,7.78,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53675
Skyy Clark,UCLA,Connecticut,30.0,0.88,"[34, 31, 33, 31, 20]","[3.1, 2.9, 3.1, 2.9, 1.8]",G,points,under,9.4854,10.5,-118,splash_sports,0.62,1.1398,N/A,,,caesars 10.5 O -105; U -127 | fanatics 10.5 O -110; U -120 | fanduel 10.5 O -102; U -128 | prophetx 10.5 O -135; U -159 | sleeper 10.5 O -120; U -135 | splash_sports 10.5 O -118; U -118,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Strong avg ~30, dip to 20 in UCF likely matchup-specific; heavy in lineups (top 8)",N/A,9.49,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52575
Boogie Fland,Florida,Iowa,31.0,0.95,"[29, 33, 35, 34, 25]","[2, 2.3, 2.4, 2.4, 1.8]",G,points_rebounds_assists,under,16.1361,17.5,-118,splash_sports,0.62,1.1389,N/A,,,splash_sports 17.5 O -118; U -118,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,"10.95,2.23,2.96","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=56216
Alex Karaban,Connecticut,UCLA,36.0,0.95,"[40, 30, 35, 37, 38]","[2.4, 1.8, 2.1, 2.2, 2.3]",F,threes,under,1.7354,2.5,-188,prophetx,0.74,1.1361,N/A,,,caesars 2.5 O +149; U -205 | fanatics 2.5 O +135; U -210 | prophetx 2.5 O +102; U -188,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,1.74,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52265
Malik Reneau,Miami FL,Purdue,32.0,0.94,"[33, 25, 31, 32, 36]","[2.8, 2.1, 2.6, 2.7, 3.1]",C,points,under,17.234,18.5,-113,fanduel,0.6,1.1347,N/A,,,caesars 18.5 O -118; U -113 | fanatics 18.5 O -115; U -115 | fanduel 18.5 O -118; U -113 | prophetx 18.5 O -126; U -123 | splash_sports 18.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,N/A,N/A,17.23,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52577
Braden Smith,Purdue,Miami FL,35.0,0.95,"[36, 37, 32, 38, 32]","[1.7, 1.8, 1.5, 1.8, 1.5]",G,points_assists,over,25.7567,23.5,-113,fanduel,0.6,1.1332,N/A,,,fanduel 23.5 O -113; U -113,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,N/A,"17.80,7.95","interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52901
Mouhamed Dioubate,Kentucky,Iowa St.,23.0,0.95,"[17, 21, 20, 23, 32]","[2.1, 2.6, 2.4, 2.8, 3.9]",FC,points_rebounds_assists,under,15.2933,16.5,-118,splash_sports,0.61,1.1312,N/A,,,sleeper 16.5 O -137; U -120 | splash_sports 16.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,Recent tournament (32 min vs Santa Clara) and last 7 avg ~22 min support slight upward adjustment.,N/A,"8.26,6.11,0.92","interpolated_sim,interpolated_sim,poisson_fallback",2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=55283
Malik Reneau,Miami FL,Purdue,32.0,0.94,"[33, 25, 31, 32, 36]","[2.8, 2.1, 2.6, 2.7, 3.1]",C,points_rebounds,under,24.5265,25.5,-104,fanduel,0.58,1.1308,N/A,,,fanduel 25.5 O -122; U -104,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,N/A,N/A,"17.23,7.29","interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52577
Braylon Mullins,Connecticut,UCLA,32.0,0.95,"[33, 34, 32, 27, 37]","[3.3, 3.4, 3.2, 2.7, 3.7]",GF,points,under,11.2612,12.5,-124,caesars,0.63,1.129,N/A,,,caesars 12.5 O -107; U -124 | fanatics 12.5 O +100; U -130 | fanduel 11.5 O -122; U -106 | prophetx 12.5 O -155; U -161 | sleeper 11.5 O -143; U -115 | splash_sports 11.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,11.26,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=58096
Alex Condon,Florida,Iowa,29.0,0.95,"[27, 28, 36, 31, 25]","[2.4, 2.5, 3.2, 2.8, 2.2]",C,rebounds,under,6.2437,6.5,-108,fanduel,0.59,1.128,N/A,,,caesars 6.5 O -112; U -120 | fanatics 6.5 O -105; U -125 | fanduel 6.5 O -122; U -108 | prophetx 6.5 O -151; U -165 | splash_sports 6.5 O -118; U -118,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,6.24,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54391
Jacari White,Virginia,Tennessee,20.0,0.9,"[18, 21, 15, 10, 24]","[1.2, 1.4, 1, 0.6, 1.6]",GF,points_rebounds_assists,under,11.5248,12.5,-118,splash_sports,0.61,1.1276,N/A,,,splash_sports 12.5 O -118; U -118,"Team REB: 40.93, Team AST: 16.73, Team 3PM: 10.13, Team STL: 6.57, Team BLK: 6.23, Team TO: 10.80",Recovered from December wrist fracture; exploded for 26 pts in 24 min vs Wright State,"Recent NCAA Tournament performance (24 min, 26 pts) and coach comments affirming key role post-ACC final reduce uncertainty",N/A,"7.71,2.58,1.24","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=53155
Tavion Banks,Iowa,Florida,27.0,0.95,"[27, 26, 34, 19, 25]","[3.4, 3.2, 4.2, 2.4, 3.1]",FC,points,over,10.9147,9.5,-106,fanduel,0.58,1.1249,N/A,,,caesars 9.5 O -113; U -120 | fanatics 9.5 O -115; U -115 | fanduel 9.5 O -106; U -122 | prophetx 9.5 O -119; U -130 | splash_sports 9.5 O -118; U -118,"Team REB: 29.83, Team AST: 15.14, Team 3PM: 7.83, Team STL: 7.07, Team BLK: 2.10, Team TO: 9.48",N/A,N/A,N/A,10.91,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=56548
C.J. Cox,Purdue,Miami FL,25.0,0.9,"[28, 22, 27, 27, 25]","[1.5, 1.2, 1.4, 1.4, 1.3]",G,points_rebounds_assists,under,11.5492,12.5,-118,splash_sports,0.61,1.1234,N/A,,,splash_sports 12.5 O -118; U -118,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,N/A,"7.55,2.83,1.18","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=56089
Alex Condon,Florida,Iowa,29.0,0.95,"[27, 28, 36, 31, 25]","[2.4, 2.5, 3.2, 2.8, 2.2]",C,points_rebounds,under,19.1287,20.5,-118,fanduel,0.61,1.1233,N/A,,,fanduel 20.5 O -108; U -118,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,"12.88,6.24","interpolated_sim,interpolated_sim",2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54391
J.P. Estrella,Tennessee,Virginia,25.0,0.88,"[27, 23, 16, 20, 29]","[3.2, 2.7, 1.9, 2.4, 3.4]",C,rebounds,over,7.3176,6.5,114,fanduel,0.52,1.1231,N/A,,,caesars 6.5 O +112; U -150 | fanatics 6.5 O +110; U -145 | fanduel 6.5 O +114; U -152 | prophetx 6.5 O +105; U -163,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",History of left foot surgery/soreness (Feb 2026 managed),Recent full minutes despite history,N/A,7.32,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=54830
Karson Templin,Utah St.,Arizona,18.0,0.9,"[23, 18, 14, 14, 24]","[3.4, 2.7, 2.1, 2.1, 3.5]",C,points_rebounds_assists,under,12.5699,13.5,-118,splash_sports,0.6,1.1162,N/A,,,splash_sports 13.5 O -118; U -118,"Team REB: 34.63, Team AST: 17.70, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.97, Team TO: 10.67",N/A,N/A,N/A,"7.30,4.64,0.64","interpolated_sim,interpolated_sim,poisson_fallback",2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=54924
Shelton Henderson,Miami FL,Purdue,35.0,0.98,"[36, 33, 31, 32, 37]","[2.4, 2.2, 2.1, 2.2, 2.5]",F,points_rebounds_assists,over,20.6106,18.5,-118,splash_sports,0.6,1.1147,N/A,,,splash_sports 18.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,N/A,N/A,"13.02,5.49,2.10","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=58422
Alex Karaban,Connecticut,UCLA,36.0,0.95,"[40, 30, 35, 37, 38]","[2.4, 1.8, 2.1, 2.2, 2.3]",F,points_rebounds_assists,under,20.2102,21.5,-118,splash_sports,0.6,1.1144,N/A,,,sleeper 21.5 O -123; U -133 | splash_sports 21.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,"12.29,5.75,2.17","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=52265
Dillon Mitchell,St. John's,Kansas,34.0,0.85,"[37, 14, 36, 38, 32]","[2.3, 0.9, 2.2, 2.4, 2]",FC,rebounds,over,8.9754,7.5,-118,splash_sports,0.6,1.1098,N/A,,,caesars 7.5 O -130; U -103 | fanatics 7.5 O -125; U -105 | prophetx 7.5 O -124; U -145 | sleeper 7.5 O -154; U -108 | splash_sports 7.5 O -118; U -118,,N/A,"Recent tournament minutes consistently high (32 vs UNI, 36 vs Seton Hall semi, 39 vs UConn final) after outlier 14-min Big East quarterfinal; coach Pitino highlights 'played all those minutes' and praises consistency post-meeting.",N/A,8.98,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53280
Amari Allen,Alabama,Texas Tech,31.0,0.95,"[26, 21, 24, 25, 32]","[2.7, 2.2, 2.5, 2.6, 3.3]",FC,points_rebounds_assists,over,23.6796,21.5,-118,splash_sports,0.6,1.1067,N/A,,,sleeper 21.5 O -133; U -123 | splash_sports 21.5 O -118; U -118,"Team REB: 40.73, Team AST: 16.33, Team 3PM: 12.97, Team STL: 6.50, Team BLK: 5.07, Team TO: 10.00",N/A,N/A,N/A,"12.81,7.74,3.13","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 08:45 PM CDT,https://kenpom.com/player.php?p=57933
Zuby Ejiofor,St. John's,Kansas,30.0,0.95,"[23, 24, 33, 33, 27]","[1.9, 2, 2.7, 2.7, 2.2]",C,points_rebounds,under,23.3601,24.5,-113,fanduel,0.59,1.1064,N/A,,,fanduel 24.5 O -113; U -113,,N/A,N/A,N/A,"15.58,7.78","interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53675
Alex Condon,Florida,Iowa,29.0,0.95,"[27, 28, 36, 31, 25]","[2.4, 2.5, 3.2, 2.8, 2.2]",C,blocks,under,1.0256,1.5,-190,fanatics,0.72,1.1054,N/A,,,fanatics 1.5 O +145; U -190,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,1.03,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54391
Mouhamed Dioubate,Kentucky,Iowa St.,23.0,0.95,"[17, 21, 20, 23, 32]","[2.1, 2.6, 2.4, 2.8, 3.9]",FC,rebounds,under,6.1105,6.5,-118,splash_sports,0.6,1.1048,N/A,,,sleeper 6.5 O -128; U -128 | splash_sports 6.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.17, Team 3PM: 8.33, Team STL: 7.10, Team BLK: 4.33, Team TO: 10.73",N/A,Recent tournament (32 min vs Santa Clara) and last 7 avg ~22 min support slight upward adjustment.,N/A,6.11,interpolated_sim,2026-03-22 01:45 PM CDT,https://kenpom.com/player.php?p=55283
Jaden Bradley,Arizona,Utah St.,32.0,0.88,"[35, 31, 31, 34, 23]","[2.2, 1.9, 1.9, 2.1, 1.4]",G,points,over,14.2891,12.5,-115,fanatics,0.59,1.1036,N/A,,,caesars 12.5 O -124; U -108 | fanatics 12.5 O -115; U -115 | fanduel 12.5 O -130; U +100 | prophetx 12.5 O -137; U -114 | splash_sports 12.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",Tweaked left wrist/finger in Big 12 final but returned to game and practicing normally,Healthy now but slight uncertainty post-injury; blowout limited last game's minutes,N/A,14.29,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=52396
Darryn Peterson,Kansas,St. John's,36.0,0.92,"[35, 29, 37, 28, 37]","[1.9, 1.6, 2, 1.5, 2]",GF,rebounds,over,5.1107,4.5,108,fanduel,0.53,1.1035,N/A,,,caesars 4.5 O -105; U -129 | fanatics 4.5 O -115; U -115 | fanduel 4.5 O +108; U -144 | prophetx 4.5 O -106; U -147 | sleeper 4.5 O -109; U -152 | splash_sports 4.5 O -118; U -118,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73","History of cramping, hamstring, ankle issues but cleared for NCAA Tournament and played fully in first round","Consistent 30+ min load recently (avg 33), no recent absences",N/A,5.11,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=58391
Oziyah Sellers,St. John's,Kansas,29.0,0.95,"[32, 32, 16, 19, 25]","[2.2, 2.2, 1.1, 1.3, 1.8]",GF,threes,under,1.5039,1.5,-110,caesars,0.58,1.1032,N/A,,,caesars 1.5 O -121; U -110 | fanatics 1.5 O -120; U -110 | prophetx 1.5 O -124; U -111,,Minor hip tweak in Big East semifinal (Mar 13) but returned and played full role since,"Recent minutes: 32 (vs Providence), 25 (vs UNI); averaging 29.6 MPG pre-tournament; top lineup player & coach praise (Pitino: 'lock NBA player')",N/A,1.50,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=53085
Flory Bidunga,Kansas,St. John's,32.0,0.95,"[37, 26, 27, 31, 30]","[2.7, 1.9, 2, 2.2, 2.2]",C,blocks,over,2.5932,1.5,-180,fanatics,0.71,1.1026,N/A,,,fanatics 1.5 O -180; U +140,"Team REB: 38.63, Team AST: 14.40, Team 3PM: 7.37, Team STL: 5.50, Team BLK: 5.87, Team TO: 10.73",N/A,N/A,N/A,2.59,interpolated_sim,2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=56053
Bryce Hopkins,St. John's,Kansas,34.0,0.95,"[32, 27, 34, 39, 35]","[1.8, 1.5, 1.9, 2.1, 1.9]",FC,points_rebounds,over,21.7684,19.5,-122,fanduel,0.61,1.1021,N/A,,,fanduel 19.5 O -122; U -104,,N/A,N/A,N/A,"14.10,7.67","interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=51699
Drake Allen,Utah St.,Arizona,33.0,0.95,"[37, 30, 31, 30, 33]","[3.5, 2.8, 2.9, 2.8, 3.1]",G,points_rebounds_assists,over,20.4129,18.5,-118,splash_sports,0.6,1.1016,N/A,,,splash_sports 18.5 O -118; U -118,"Team REB: 34.63, Team AST: 17.70, Team 3PM: 8.83, Team STL: 8.77, Team BLK: 2.97, Team TO: 10.67",N/A,N/A,N/A,"11.06,4.38,4.98","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=53191
Rueben Chinyelu,Florida,Iowa,26.0,0.95,"[31, 26, 25, 30, 20]","[3.6, 3.1, 2.9, 3.5, 2.4]",C,rebounds,under,10.5844,10.5,105,fanatics,0.54,1.1005,N/A,,,caesars 10.5 O -134; U +101 | fanatics 10.5 O -140; U +105 | fanduel 10.5 O -132; U +100 | prophetx 10.5 O -186; U -137 | splash_sports 10.5 O -118; U -118,"Team REB: 45.67, Team AST: 16.83, Team 3PM: 7.57, Team STL: 6.67, Team BLK: 5.07, Team TO: 11.73",N/A,N/A,N/A,10.58,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=54976
Oscar Cluff,Purdue,Miami FL,26.0,0.9,"[30, 34, 28, 25, 22]","[3.4, 3.8, 3.2, 2.8, 2.5]",C,rebounds,under,8.6741,8.5,106,caesars,0.53,1.1003,N/A,,,caesars 8.5 O -141; U +106 | fanatics 8.5 O -140; U +105 | splash_sports 8.5 O -118; U -118,"Team REB: 35.60, Team AST: 19.67, Team 3PM: 9.40, Team STL: 5.67, Team BLK: 2.67, Team TO: 9.17",N/A,N/A,N/A,8.67,interpolated_sim,2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=55519
Bryce Hopkins,St. John's,Kansas,34.0,0.95,"[32, 27, 34, 39, 35]","[1.8, 1.5, 1.9, 2.1, 1.9]",FC,points_rebounds_assists,over,23.6192,21.5,-118,splash_sports,0.6,1.1002,N/A,,,sleeper 21.5 O -132; U -125 | splash_sports 21.5 O -118; U -118,,N/A,N/A,N/A,"14.10,7.67,1.85","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 04:15 PM CDT,https://kenpom.com/player.php?p=51699
Solo Ball,Connecticut,UCLA,25.0,0.92,"[24, 25, 17, 29, 25]","[1.5, 1.6, 1.1, 1.8, 1.6]",GF,assists,under,1.239,1.5,-147,sleeper,0.65,1.1002,N/A,,,sleeper 1.5 O -111; U -147,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,1.24,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=54875
Tre Donaldson,Miami FL,Purdue,33.0,0.88,"[36, 37, 38, 24, 34]","[1.7, 1.8, 1.8, 1.1, 1.6]",G,points_rebounds_assists,under,23.2312,24.5,-118,splash_sports,0.59,1.0983,N/A,,,splash_sports 24.5 O -118; U -118,"Team REB: 38.20, Team AST: 16.40, Team 3PM: 6.67, Team STL: 8.00, Team BLK: 3.33, Team TO: 11.57",N/A,"High std dev (5.08); recent variability (24-38 min), projecting near avg for tournament",N/A,"14.79,3.51,4.92","interpolated_sim,interpolated_sim,interpolated_sim",2026-03-22 11:10 AM CDT,https://kenpom.com/player.php?p=52408
Bishop Boswell,Tennessee,Virginia,28.0,0.95,"[29, 29, 31, 21, 21]","[3.2, 3.2, 3.4, 2.3, 2.3]",F,points,over,6.8754,5.5,-118,splash_sports,0.59,1.0977,N/A,,,splash_sports 5.5 O -118; U -118,"Team REB: 42.67, Team AST: 17.20, Team 3PM: 6.67, Team STL: 7.63, Team BLK: 3.43, Team TO: 11.97",N/A,N/A,N/A,6.88,interpolated_sim,2026-03-22 05:10 PM CDT,https://kenpom.com/player.php?p=56085
Bennett Stirtz,Iowa,Florida,40.0,1.0,"[40, 45, 39, 39, 40]","[2.2, 2.5, 2.1, 2.1, 2.2]",G,rebounds,under,3.353,3.5,-115,fanatics,0.59,1.0974,N/A,,,fanatics 3.5 O -115; U -115,"Team REB: 29.83, Team AST: 15.14, Team 3PM: 7.83, Team STL: 7.07, Team BLK: 2.10, Team TO: 9.48",N/A,N/A,N/A,3.35,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=56549
Eric Dailey,UCLA,Connecticut,30.0,0.95,"[22, 24, 34, 34, 32]","[1.7, 1.9, 2.6, 2.6, 2.5]",FC,rebounds,over,7.3941,6.5,100,fanduel,0.55,1.0944,N/A,,,caesars 6.5 O -103; U -130 | fanatics 6.5 O +100; U -130 | fanduel 6.5 O +100; U -132 | prophetx 6.5 O -141; U -176 | sleeper 6.5 O -114; U -145 | splash_sports 6.5 O -118; U -118,"Team REB: 32.30, Team AST: 16.00, Team 3PM: 7.87, Team STL: 6.40, Team BLK: 3.00, Team TO: 9.07",N/A,"Very stable ~30 min average, 32 in UCF; core starter in all lineups",N/A,7.39,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=54675
Cooper Koch,Iowa,Florida,35.0,0.95,"[21, 39, 38, 27, 38]","[1.5, 2.7, 2.7, 1.9, 2.7]",F,points,under,8.6126,9.5,-128,prophetx,0.61,1.094,N/A,,,caesars 9.5 O -102; U -130 | fanatics 9.5 O +100; U -130 | prophetx 9.5 O +108; U -128 | splash_sports 8.5 O -118; U -118,"Team REB: 29.83, Team AST: 15.14, Team 3PM: 7.83, Team STL: 7.07, Team BLK: 2.10, Team TO: 9.48",N/A,N/A,N/A,8.61,interpolated_sim,2026-03-22 06:10 PM CDT,https://kenpom.com/player.php?p=56179
Tobe Awaka,Arizona,Utah St.,17.0,0.9,"[20, 20, 27, 14, 18]","[2.6, 2.6, 3.5, 1.8, 2.3]",FC,points,under,7.9225,8.5,-118,splash_sports,0.59,1.0939,N/A,,,splash_sports 8.5 O -118; U -118,"Team REB: 43.23, Team AST: 17.23, Team 3PM: 5.87, Team STL: 8.07, Team BLK: 4.27, Team TO: 11.03",N/A,Recent minutes trending down but key bench piece in lineups,N/A,7.92,interpolated_sim,2026-03-22 06:50 PM CDT,https://kenpom.com/player.php?p=53032
Tarris Reed,Connecticut,UCLA,30.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,points,under,14.9558,15.5,-108,caesars,0.57,1.0936,N/A,,,caesars 15.5 O -124; U -108 | fanatics 15.5 O -115; U -115 | fanduel 15.5 O -114; U -114 | prophetx 15.5 O -167; U -151 | sleeper 15.5 O -133; U -123 | splash_sports 15.5 O -118; U -118,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,14.96,interpolated_sim,2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=53353
Tarris Reed,Connecticut,UCLA,30.0,0.92,"[30, 27, 23, 29, 35]","[3.3, 3, 2.5, 3.2, 3.8]",C,points_rebounds,under,25.3787,26.5,-115,fanduel,0.58,1.0931,N/A,,,fanduel 26.5 O -111; U -115,"Team REB: 36.37, Team AST: 18.63, Team 3PM: 8.57, Team STL: 7.00, Team BLK: 5.47, Team TO: 10.87",N/A,N/A,N/A,"14.96,10.42","interpolated_sim,interpolated_sim",2026-03-22 07:45 PM CDT,https://kenpom.com/player.php?p=53353
